review_id,order_id,customer_id,restaurant_id,rating,review_text
REV03387,ORD008445,CUST01349,REST0095,2,Not satisfied
REV03388,ORD002707,CUST01734,REST0027,4,Worth the money
REV03389,ORD004662,CUST00149,REST0291,4,Worth the money
REV03390,ORD000327,CUST02214,REST0183,1,Worth the money
REV03391,ORD001040,CUST01923,REST0022,5,Would order again
REV03392,ORD002638,CUST00206,REST0111,3,Excellent taste
REV03393,ORD005023,CUST02174,REST0096,3,Delivery was delayed
REV03394,ORD002500,CUST01174,REST0040,5,Average experience
REV03395,ORD001005,CUST01085,REST0264,2,Delivery was delayed
REV03396,ORD002862,CUST01634,REST0010,1,Would order again
REV03397,ORD003234,CUST02291,REST0140,2,Would order again
REV03398,ORD001871,CUST02389,REST0034,3,Loved it
REV03399,ORD004246,CUST02047,REST0292,2,Not satisfied
REV03400,ORD006928,CUST01685,REST0123,3,Very late delivery
REV03401,ORD008386,CUST01946,REST0105,4,Excellent taste
REV03402,ORD000535,CUST00981,REST0290,4,Worth the money
REV03403,ORD009828,CUST01296,REST0156,2,Amazing food
REV03404,ORD007149,CUST02050,REST0188,5,Not satisfied
REV03405,ORD007366,CUST01674,REST0191,4,Very late delivery
REV03406,ORD000586,CUST02451,REST0151,2,Delivery was delayed
REV03407,ORD009915,CUST00552,REST0207,5,Would order again
REV03408,ORD003036,CUST02256,REST0084,3,Delivery was delayed
REV03409,ORD004429,CUST02442,REST0108,3,Excellent taste
REV03410,ORD004090,CUST01663,REST0166,1,Average experience
REV03411,ORD001704,CUST01141,REST0009,2,Average experience
REV03412,ORD004296,CUST00367,REST0173,2,Packaging was poor
REV03413,ORD005720,CUST00873,REST0200,3,Worth the money
REV03414,ORD000492,CUST00335,REST0215,2,Loved it
REV03415,ORD006900,CUST00564,REST0041,2,Packaging was poor
REV03416,ORD004354,CUST00200,REST0043,5,Not satisfied
REV03417,ORD002837,CUST01641,REST0054,2,Excellent taste
REV03418,ORD002267,CUST02430,REST0262,4,Excellent taste
REV03419,ORD007719,CUST01435,REST0035,5,Would order again
REV03420,ORD009524,CUST00436,REST0242,4,Delivery was delayed
REV03421,ORD008023,CUST00283,REST0099,2,Average experience
REV03422,ORD004708,CUST00389,REST0238,4,Loved it
REV03423,ORD009844,CUST00722,REST0145,2,Loved it
REV03424,ORD002901,CUST02382,REST0107,4,Would order again
REV03425,ORD009619,CUST00938,REST0082,2,Excellent taste
REV03426,ORD002945,CUST01508,REST0237,5,Would order again
REV03427,ORD001917,CUST01477,REST0223,2,Average experience
REV03428,ORD003186,CUST01653,REST0028,2,Excellent taste
REV03429,ORD008627,CUST01067,REST0098,5,Very late delivery
REV03430,ORD009435,CUST00569,REST0298,5,Very late delivery
REV03431,ORD007256,CUST02150,REST0048,3,Loved it
REV03432,ORD004247,CUST00227,REST0150,1,Loved it
REV03433,ORD008616,CUST01858,REST0034,3,Not satisfied
REV03434,ORD005147,CUST01366,REST0226,5,Would order again
REV03435,ORD008566,CUST00697,REST0049,4,Delivery was delayed
REV03436,ORD002519,CUST02374,REST0201,4,Worth the money
REV03437,ORD000398,CUST01830,REST0244,4,Packaging was poor
REV03438,ORD001318,CUST00454,REST0181,5,Average experience
REV03439,ORD004561,CUST01799,REST0006,2,Would order again
REV03440,ORD000122,CUST00069,REST0171,5,Loved it
REV03441,ORD002450,CUST00845,REST0203,4,Packaging was poor
REV03442,ORD008856,CUST00445,REST0113,3,Not satisfied
REV03443,ORD008109,CUST00105,REST0227,2,Worth the money
REV03444,ORD001567,CUST00861,REST0207,1,Delivery was delayed
REV03445,ORD001985,CUST00341,REST0013,5,Packaging was poor
REV03446,ORD004334,CUST00073,REST0203,2,Average experience
REV03447,ORD007911,CUST02223,REST0226,3,Packaging was poor
REV03448,ORD009287,CUST02181,REST0258,4,Very late delivery
REV03449,ORD003919,CUST00778,REST0132,3,Packaging was poor
REV03450,ORD002174,CUST01214,REST0013,2,Delivery was delayed
REV03451,ORD003284,CUST01345,REST0156,5,Not satisfied
REV03452,ORD008496,CUST00670,REST0214,3,Packaging was poor
REV03453,ORD008585,CUST00376,REST0285,4,Delivery was delayed
REV03454,ORD002334,CUST02013,REST0150,5,Loved it
REV03455,ORD000574,CUST02495,REST0189,2,Would order again
REV03456,ORD003661,CUST00539,REST0197,1,Not satisfied
REV03457,ORD009076,CUST02121,REST0180,1,Not satisfied
REV03458,ORD000982,CUST00240,REST0245,3,Very late delivery
REV03459,ORD009371,CUST00963,REST0245,2,Worth the money
REV03460,ORD001408,CUST00839,REST0172,5,Excellent taste
REV03461,ORD000536,CUST01686,REST0143,3,Average experience
REV03462,ORD004316,CUST01577,REST0276,1,Packaging was poor
REV03463,ORD004599,CUST00480,REST0097,3,Loved it
REV03464,ORD008623,CUST00685,REST0100,5,Not satisfied
REV03465,ORD008759,CUST00325,REST0139,2,Very late delivery
REV03466,ORD001435,CUST00621,REST0018,5,Worth the money
REV03467,ORD006995,CUST01279,REST0123,4,Would order again
REV03468,ORD002580,CUST00043,REST0219,5,Not satisfied
REV03469,ORD009404,CUST01447,REST0016,2,Loved it
REV03470,ORD003270,CUST00677,REST0126,5,Loved it
REV03471,ORD009554,CUST01599,REST0124,2,Very late delivery
REV03472,ORD003839,CUST01111,REST0031,4,Would order again
REV03473,ORD001868,CUST01909,REST0229,3,Not satisfied
REV03474,ORD001455,CUST00877,REST0238,3,Excellent taste
REV03475,ORD001787,CUST01497,REST0110,5,Loved it
REV03476,ORD009913,CUST00455,REST0218,4,Average experience
REV03477,ORD007096,CUST00408,REST0205,2,Not satisfied
REV03478,ORD002522,CUST00103,REST0282,2,Very late delivery
REV03479,ORD004440,CUST01208,REST0052,1,Worth the money
REV03480,ORD001821,CUST02419,REST0132,1,Not satisfied
REV03481,ORD005616,CUST01313,REST0040,4,Very late delivery
REV03482,ORD002930,CUST01843,REST0235,5,Average experience
REV03483,ORD000052,CUST01994,REST0225,2,Amazing food
REV03484,ORD004727,CUST01524,REST0176,1,Very late delivery
REV03485,ORD005717,CUST00334,REST0048,1,Worth the money
REV03486,ORD005466,CUST00779,REST0112,5,Worth the money
REV03487,ORD000470,CUST00171,REST0199,4,Very late delivery
REV03488,ORD002630,CUST01287,REST0184,5,Worth the money
REV03489,ORD006514,CUST00480,REST0179,2,Not satisfied
REV03490,ORD007468,CUST01177,REST0243,1,Not satisfied
REV03491,ORD003946,CUST01037,REST0090,3,Would order again
REV03492,ORD006205,CUST02242,REST0259,4,Average experience
REV03493,ORD004263,CUST02174,REST0111,3,Amazing food
REV03494,ORD001859,CUST00652,REST0126,4,Excellent taste
REV03495,ORD009533,CUST02012,REST0269,1,Would order again
REV03496,ORD000866,CUST01840,REST0226,4,Very late delivery
REV03497,ORD006391,CUST00035,REST0009,2,Worth the money
REV03498,ORD007213,CUST00350,REST0299,3,Average experience
REV03499,ORD004922,CUST01720,REST0066,1,Would order again
REV03500,ORD008102,CUST00478,REST0125,1,Very late delivery
REV03501,ORD004793,CUST00842,REST0144,4,Average experience
REV03502,ORD008855,CUST00635,REST0162,2,Not satisfied
REV03503,ORD006251,CUST01594,REST0200,4,Would order again
REV03504,ORD005937,CUST02098,REST0156,3,Amazing food
REV03505,ORD000426,CUST01410,REST0031,4,Average experience
REV03506,ORD000189,CUST00706,REST0051,4,Very late delivery
REV03507,ORD005630,CUST01988,REST0248,3,Delivery was delayed
REV03508,ORD004360,CUST01025,REST0024,1,Very late delivery
REV03509,ORD000229,CUST00862,REST0293,4,Average experience
REV03510,ORD007758,CUST00650,REST0103,4,Not satisfied
REV03511,ORD007678,CUST00454,REST0023,4,Not satisfied
REV03512,ORD002742,CUST00417,REST0090,2,Not satisfied
REV03513,ORD001042,CUST00653,REST0199,1,Very late delivery
REV03514,ORD004076,CUST00083,REST0132,1,Not satisfied
REV03515,ORD009141,CUST01317,REST0265,5,Not satisfied
REV03516,ORD006119,CUST01177,REST0262,5,Packaging was poor
REV03517,ORD006903,CUST00777,REST0056,5,Average experience
REV03518,ORD000472,CUST02094,REST0013,2,Not satisfied
REV03519,ORD002922,CUST00997,REST0077,3,Worth the money
REV03520,ORD001906,CUST00240,REST0131,4,Packaging was poor
REV03521,ORD008877,CUST01414,REST0084,4,Average experience
REV03522,ORD000802,CUST00813,REST0104,3,Very late delivery
REV03523,ORD001488,CUST01673,REST0013,2,Amazing food
REV03524,ORD008442,CUST00433,REST0066,3,Excellent taste
REV03525,ORD000228,CUST01251,REST0164,1,Would order again
REV03526,ORD007891,CUST00840,REST0169,4,Would order again
REV03527,ORD001129,CUST00538,REST0067,3,Worth the money
REV03528,ORD005071,CUST00707,REST0163,3,Packaging was poor
REV03529,ORD009167,CUST00206,REST0214,5,Packaging was poor
REV03530,ORD002209,CUST00916,REST0271,4,Packaging was poor
REV03531,ORD007994,CUST01174,REST0288,5,Amazing food
REV03532,ORD009843,CUST02378,REST0083,1,Average experience
REV03533,ORD006560,CUST01540,REST0190,1,Packaging was poor
REV03534,ORD009922,CUST00362,REST0027,4,Excellent taste
REV03535,ORD003154,CUST00845,REST0045,5,Very late delivery
REV03536,ORD004442,CUST00955,REST0047,1,Delivery was delayed
REV03537,ORD007506,CUST00411,REST0195,1,Loved it
REV03538,ORD008958,CUST02077,REST0141,2,Excellent taste
REV03539,ORD006216,CUST02085,REST0193,3,Would order again
REV03540,ORD009599,CUST00089,REST0067,5,Delivery was delayed
REV03541,ORD002145,CUST01587,REST0146,5,Would order again
REV03542,ORD007412,CUST00560,REST0095,3,Average experience
REV03543,ORD008930,CUST01860,REST0064,1,Amazing food
REV03544,ORD002375,CUST00276,REST0111,4,Not satisfied
REV03545,ORD002578,CUST01972,REST0274,2,Packaging was poor
REV03546,ORD001633,CUST00589,REST0237,3,Not satisfied
REV03547,ORD004833,CUST02479,REST0052,3,Excellent taste
REV03548,ORD002299,CUST01641,REST0261,1,Amazing food
REV03549,ORD005034,CUST00002,REST0062,4,Worth the money
REV03550,ORD000157,CUST00051,REST0083,3,Would order again
REV03551,ORD008047,CUST01342,REST0020,3,Average experience
REV03552,ORD006707,CUST00334,REST0131,1,Worth the money
REV03553,ORD003350,CUST00905,REST0021,4,Loved it
REV03554,ORD002880,CUST02086,REST0041,5,Worth the money
REV03555,ORD003414,CUST01334,REST0247,5,Worth the money
REV03556,ORD007769,CUST01529,REST0266,1,Would order again
REV03557,ORD004190,CUST01614,REST0103,4,Delivery was delayed
REV03558,ORD009611,CUST01260,REST0054,2,Worth the money
REV03559,ORD009735,CUST01757,REST0196,5,Not satisfied
REV03560,ORD007252,CUST02104,REST0023,5,Not satisfied
REV03561,ORD007614,CUST02448,REST0160,5,Worth the money
REV03562,ORD006920,CUST00794,REST0085,3,Worth the money
REV03563,ORD009682,CUST01253,REST0282,5,Amazing food
REV03564,ORD009672,CUST01459,REST0063,2,Very late delivery
REV03565,ORD004795,CUST01772,REST0292,1,Loved it
REV03566,ORD005655,CUST00469,REST0080,3,Delivery was delayed
REV03567,ORD002496,CUST00681,REST0039,1,Average experience
REV03568,ORD007305,CUST01090,REST0204,3,Not satisfied
REV03569,ORD002373,CUST01732,REST0147,2,Delivery was delayed
REV03570,ORD004092,CUST00683,REST0257,3,Not satisfied
REV03571,ORD009472,CUST02225,REST0166,5,Packaging was poor
REV03572,ORD003462,CUST01518,REST0038,5,Average experience
REV03573,ORD007007,CUST00378,REST0254,5,Loved it
REV03574,ORD005392,CUST01351,REST0157,5,Excellent taste
REV03575,ORD007173,CUST00310,REST0115,5,Loved it
REV03576,ORD005697,CUST00045,REST0087,2,Loved it
REV03577,ORD005665,CUST01325,REST0255,1,Loved it
REV03578,ORD004504,CUST02153,REST0132,5,Not satisfied
REV03579,ORD002551,CUST00753,REST0228,4,Delivery was delayed
REV03580,ORD004716,CUST00549,REST0014,4,Worth the money
REV03581,ORD000848,CUST00155,REST0045,4,Very late delivery
REV03582,ORD003345,CUST00157,REST0187,5,Excellent taste
REV03583,ORD000939,CUST02483,REST0271,1,Loved it
REV03584,ORD004826,CUST00112,REST0058,1,Would order again
REV03585,ORD009694,CUST00169,REST0287,4,Packaging was poor
REV03586,ORD008864,CUST02418,REST0142,3,Loved it
REV03587,ORD008611,CUST01692,REST0232,1,Loved it
REV03588,ORD005355,CUST01542,REST0246,1,Excellent taste
REV03589,ORD005478,CUST00846,REST0229,4,Not satisfied
REV03590,ORD009724,CUST00377,REST0089,1,Delivery was delayed
REV03591,ORD000757,CUST00505,REST0270,2,Packaging was poor
REV03592,ORD004751,CUST00966,REST0241,5,Worth the money
REV03593,ORD002645,CUST01877,REST0108,5,Worth the money
REV03594,ORD004163,CUST01731,REST0071,5,Loved it
REV03595,ORD008649,CUST02077,REST0261,1,Very late delivery
REV03596,ORD003166,CUST00617,REST0160,5,Delivery was delayed
REV03597,ORD006498,CUST00660,REST0050,2,Would order again
REV03598,ORD005988,CUST02380,REST0272,2,Loved it
REV03599,ORD003874,CUST00523,REST0045,1,Very late delivery
REV03600,ORD007752,CUST02115,REST0043,1,Loved it
REV03601,ORD006524,CUST01228,REST0026,1,Packaging was poor
REV03602,ORD003419,CUST01444,REST0214,5,Delivery was delayed
REV03603,ORD009905,CUST01354,REST0157,3,Amazing food
REV03604,ORD002062,CUST01754,REST0175,2,Amazing food
REV03605,ORD000550,CUST01298,REST0113,4,Delivery was delayed
REV03606,ORD004454,CUST01698,REST0277,4,Excellent taste
REV03607,ORD002813,CUST02036,REST0169,3,Average experience
REV03608,ORD008778,CUST02121,REST0166,3,Very late delivery
REV03609,ORD008996,CUST00247,REST0113,5,Would order again
REV03610,ORD002550,CUST02315,REST0209,2,Packaging was poor
REV03611,ORD006070,CUST01533,REST0106,5,Very late delivery
REV03612,ORD003170,CUST01319,REST0104,3,Not satisfied
REV03613,ORD007055,CUST01217,REST0038,1,Amazing food
REV03614,ORD004829,CUST00515,REST0016,4,Delivery was delayed
REV03615,ORD009571,CUST02426,REST0215,4,Packaging was poor
REV03616,ORD001260,CUST00417,REST0244,2,Worth the money
REV03617,ORD008713,CUST02011,REST0242,3,Loved it
REV03618,ORD003662,CUST01133,REST0008,1,Delivery was delayed
REV03619,ORD007923,CUST00193,REST0184,1,Worth the money
REV03620,ORD001025,CUST00423,REST0078,2,Packaging was poor
REV03621,ORD004966,CUST00542,REST0016,4,Average experience
REV03622,ORD000753,CUST02401,REST0055,5,Not satisfied
REV03623,ORD003943,CUST00133,REST0284,3,Excellent taste
REV03624,ORD003711,CUST02315,REST0159,1,Excellent taste
REV03625,ORD009961,CUST00206,REST0159,3,Not satisfied
REV03626,ORD001952,CUST01940,REST0125,3,Worth the money
REV03627,ORD006315,CUST01087,REST0198,2,Worth the money
REV03628,ORD000352,CUST02130,REST0047,3,Not satisfied
REV03629,ORD001512,CUST01520,REST0160,5,Delivery was delayed
REV03630,ORD004830,CUST01202,REST0001,4,Not satisfied
REV03631,ORD009617,CUST01361,REST0173,3,Worth the money
REV03632,ORD003747,CUST01311,REST0050,2,Amazing food
REV03633,ORD005800,CUST00630,REST0269,3,Loved it
REV03634,ORD000702,CUST00544,REST0152,3,Not satisfied
REV03635,ORD003694,CUST00267,REST0172,2,Average experience
REV03636,ORD004615,CUST01683,REST0117,4,Excellent taste
REV03637,ORD007214,CUST01247,REST0195,1,Packaging was poor
REV03638,ORD000562,CUST01788,REST0229,1,Not satisfied
REV03639,ORD002319,CUST02158,REST0196,2,Average experience
REV03640,ORD003099,CUST00178,REST0207,2,Worth the money
REV03641,ORD004839,CUST00576,REST0110,5,Average experience
REV03642,ORD003151,CUST01107,REST0205,2,Not satisfied
REV03643,ORD005609,CUST00617,REST0267,1,Would order again
REV03644,ORD004300,CUST00354,REST0294,1,Worth the money
REV03645,ORD004619,CUST02238,REST0223,2,Delivery was delayed
REV03646,ORD004075,CUST00799,REST0206,5,Amazing food
REV03647,ORD003995,CUST00829,REST0125,5,Very late delivery
REV03648,ORD006374,CUST01260,REST0292,3,Delivery was delayed
REV03649,ORD006168,CUST01574,REST0200,2,Excellent taste
REV03650,ORD001048,CUST02267,REST0003,3,Amazing food
REV03651,ORD002940,CUST00374,REST0193,4,Delivery was delayed
REV03652,ORD001809,CUST01815,REST0002,4,Excellent taste
REV03653,ORD003167,CUST01783,REST0112,3,Amazing food
REV03654,ORD000415,CUST00267,REST0079,4,Not satisfied
REV03655,ORD001341,CUST00213,REST0258,1,Packaging was poor
REV03656,ORD009372,CUST00601,REST0003,4,Amazing food
REV03657,ORD007741,CUST00026,REST0099,3,Average experience
REV03658,ORD005061,CUST00217,REST0133,1,Very late delivery
REV03659,ORD004634,CUST01059,REST0132,2,Worth the money
REV03660,ORD004610,CUST00285,REST0291,4,Worth the money
REV03661,ORD007367,CUST01702,REST0291,2,Excellent taste
REV03662,ORD001470,CUST02220,REST0173,4,Delivery was delayed
REV03663,ORD001711,CUST01573,REST0214,2,Excellent taste
REV03664,ORD006271,CUST02428,REST0254,4,Loved it
REV03665,ORD008733,CUST02101,REST0012,2,Worth the money
REV03666,ORD002272,CUST00336,REST0279,1,Delivery was delayed
REV03667,ORD001584,CUST01720,REST0232,5,Would order again
REV03668,ORD001413,CUST00089,REST0295,3,Excellent taste
REV03669,ORD004112,CUST00075,REST0166,4,Excellent taste
REV03670,ORD007653,CUST01370,REST0094,3,Worth the money
REV03671,ORD006694,CUST00084,REST0103,1,Very late delivery
REV03672,ORD001723,CUST00655,REST0070,2,Packaging was poor
REV03673,ORD002025,CUST02276,REST0115,2,Amazing food
REV03674,ORD002213,CUST01942,REST0096,3,Average experience
REV03675,ORD001508,CUST00602,REST0238,2,Average experience
REV03676,ORD002623,CUST00541,REST0168,1,Not satisfied
REV03677,ORD005291,CUST02021,REST0220,3,Amazing food
REV03678,ORD009129,CUST02088,REST0074,2,Amazing food
REV03679,ORD001322,CUST00666,REST0176,4,Very late delivery
REV03680,ORD000843,CUST00916,REST0259,2,Average experience
REV03681,ORD001147,CUST01670,REST0076,4,Average experience
REV03682,ORD003625,CUST00958,REST0033,1,Not satisfied
REV03683,ORD004281,CUST00675,REST0156,1,Amazing food
REV03684,ORD009011,CUST00696,REST0013,1,Delivery was delayed
REV03685,ORD008987,CUST01239,REST0102,3,Delivery was delayed
REV03686,ORD004682,CUST02306,REST0006,1,Loved it
REV03687,ORD000464,CUST02090,REST0149,2,Loved it
REV03688,ORD001755,CUST02268,REST0174,2,Very late delivery
REV03689,ORD003937,CUST01731,REST0215,5,Worth the money
REV03690,ORD007934,CUST02395,REST0029,4,Worth the money
REV03691,ORD009461,CUST00725,REST0025,4,Excellent taste
REV03692,ORD004402,CUST02454,REST0180,4,Excellent taste
REV03693,ORD004701,CUST00800,REST0200,3,Worth the money
REV03694,ORD008992,CUST02162,REST0157,5,Packaging was poor
REV03695,ORD000379,CUST00426,REST0120,2,Average experience
REV03696,ORD003107,CUST01064,REST0226,4,Average experience
REV03697,ORD008216,CUST00620,REST0222,2,Packaging was poor
REV03698,ORD001336,CUST00971,REST0243,1,Worth the money
REV03699,ORD001224,CUST01781,REST0127,2,Not satisfied
REV03700,ORD003849,CUST01869,REST0194,2,Amazing food
REV03701,ORD002717,CUST00629,REST0246,5,Would order again
REV03702,ORD006838,CUST00423,REST0251,5,Excellent taste
REV03703,ORD002953,CUST01580,REST0135,1,Very late delivery
REV03704,ORD001351,CUST00923,REST0161,1,Delivery was delayed
REV03705,ORD001083,CUST02079,REST0199,1,Loved it
REV03706,ORD006454,CUST02098,REST0268,5,Delivery was delayed
REV03707,ORD001812,CUST02032,REST0139,2,Very late delivery
REV03708,ORD004122,CUST00002,REST0126,4,Would order again
REV03709,ORD001352,CUST01425,REST0112,5,Would order again
REV03710,ORD007818,CUST02489,REST0081,2,Amazing food
REV03711,ORD008797,CUST00835,REST0108,2,Average experience
REV03712,ORD001895,CUST02386,REST0256,5,Very late delivery
REV03713,ORD006640,CUST01367,REST0002,5,Packaging was poor
REV03714,ORD000566,CUST01046,REST0232,2,Excellent taste
REV03715,ORD003904,CUST01577,REST0202,2,Would order again
REV03716,ORD007101,CUST00648,REST0210,3,Loved it
REV03717,ORD003674,CUST02364,REST0066,3,Packaging was poor
REV03718,ORD004367,CUST01818,REST0148,1,Average experience
REV03719,ORD007546,CUST00564,REST0252,2,Delivery was delayed
REV03720,ORD001213,CUST01164,REST0246,5,Worth the money
REV03721,ORD001190,CUST00755,REST0092,1,Excellent taste
REV03722,ORD003956,CUST01266,REST0287,3,Delivery was delayed
REV03723,ORD000899,CUST01680,REST0239,4,Very late delivery
REV03724,ORD004787,CUST01556,REST0279,5,Worth the money
REV03725,ORD008093,CUST00087,REST0005,1,Very late delivery
REV03726,ORD004603,CUST01058,REST0022,2,Would order again
REV03727,ORD008897,CUST00230,REST0110,5,Would order again
REV03728,ORD003455,CUST00514,REST0076,3,Very late delivery
REV03729,ORD003610,CUST00578,REST0187,4,Very late delivery
REV03730,ORD008158,CUST01270,REST0095,3,Would order again
REV03731,ORD008766,CUST00303,REST0019,3,Packaging was poor
REV03732,ORD009678,CUST01878,REST0155,5,Delivery was delayed
REV03733,ORD007573,CUST01222,REST0090,1,Loved it
REV03734,ORD003910,CUST01403,REST0025,5,Amazing food
REV03735,ORD004029,CUST02282,REST0065,4,Loved it
REV03736,ORD003932,CUST02413,REST0209,2,Very late delivery
REV03737,ORD002333,CUST01388,REST0040,3,Worth the money
REV03738,ORD007303,CUST01489,REST0013,2,Would order again
REV03739,ORD002263,CUST00895,REST0001,5,Not satisfied
REV03740,ORD009261,CUST01785,REST0053,2,Average experience
REV03741,ORD005782,CUST00752,REST0131,2,Delivery was delayed
REV03742,ORD002596,CUST01260,REST0115,5,Not satisfied
REV03743,ORD007201,CUST01436,REST0008,3,Very late delivery
REV03744,ORD003594,CUST01793,REST0091,5,Very late delivery
REV03745,ORD005217,CUST02261,REST0097,2,Worth the money
REV03746,ORD001031,CUST01527,REST0197,1,Excellent taste
REV03747,ORD007434,CUST01417,REST0153,5,Excellent taste
REV03748,ORD007878,CUST01496,REST0169,2,Average experience
REV03749,ORD008824,CUST00695,REST0203,3,Loved it
REV03750,ORD008237,CUST00710,REST0107,3,Loved it
REV03751,ORD005734,CUST01998,REST0249,1,Would order again
REV03752,ORD005379,CUST00707,REST0099,5,Worth the money
REV03753,ORD007763,CUST02486,REST0056,4,Delivery was delayed
REV03754,ORD001756,CUST00764,REST0062,3,Worth the money
REV03755,ORD007356,CUST01047,REST0146,2,Packaging was poor
REV03756,ORD004162,CUST00212,REST0045,4,Not satisfied
REV03757,ORD000232,CUST00594,REST0157,2,Not satisfied
REV03758,ORD008105,CUST00200,REST0027,1,Not satisfied
REV03759,ORD000111,CUST02174,REST0041,1,Would order again
REV03760,ORD005458,CUST01528,REST0117,4,Worth the money
REV03761,ORD006709,CUST01619,REST0062,1,Amazing food
REV03762,ORD002515,CUST00342,REST0206,5,Amazing food
REV03763,ORD005962,CUST01122,REST0031,5,Very late delivery
REV03764,ORD004280,CUST01613,REST0109,2,Excellent taste
REV03765,ORD004721,CUST02163,REST0170,4,Packaging was poor
REV03766,ORD002918,CUST00903,REST0086,4,Loved it
REV03767,ORD009391,CUST00588,REST0184,2,Very late delivery
REV03768,ORD002993,CUST01610,REST0119,1,Excellent taste
REV03769,ORD002318,CUST02207,REST0118,4,Average experience
REV03770,ORD004848,CUST01035,REST0150,2,Packaging was poor
REV03771,ORD004293,CUST01649,REST0257,5,Amazing food
REV03772,ORD006992,CUST01819,REST0008,4,Delivery was delayed
REV03773,ORD001516,CUST02436,REST0229,3,Worth the money
REV03774,ORD000217,CUST00261,REST0068,3,Delivery was delayed
REV03775,ORD009214,CUST01523,REST0074,4,Amazing food
REV03776,ORD009062,CUST00307,REST0185,3,Excellent taste
REV03777,ORD008418,CUST01273,REST0086,2,Would order again
REV03778,ORD002264,CUST00397,REST0153,2,Excellent taste
REV03779,ORD005327,CUST01750,REST0163,2,Excellent taste
REV03780,ORD006841,CUST01860,REST0099,4,Excellent taste
REV03781,ORD008499,CUST00769,REST0078,1,Worth the money
REV03782,ORD006011,CUST01318,REST0121,4,Average experience
REV03783,ORD000894,CUST00668,REST0108,1,Excellent taste
REV03784,ORD001491,CUST01084,REST0273,2,Would order again
REV03785,ORD003004,CUST01385,REST0291,3,Excellent taste
REV03786,ORD001851,CUST00913,REST0294,4,Would order again
REV03787,ORD005200,CUST01184,REST0006,1,Would order again
REV03788,ORD006381,CUST01194,REST0218,3,Not satisfied
REV03789,ORD000325,CUST00788,REST0212,5,Worth the money
REV03790,ORD001216,CUST01424,REST0219,4,Very late delivery
REV03791,ORD002900,CUST02467,REST0223,1,Amazing food
REV03792,ORD002934,CUST00768,REST0092,5,Packaging was poor
REV03793,ORD003659,CUST00147,REST0049,4,Not satisfied
REV03794,ORD008679,CUST02135,REST0217,1,Loved it
REV03795,ORD006674,CUST02054,REST0155,4,Not satisfied
REV03796,ORD007973,CUST00337,REST0184,5,Amazing food
REV03797,ORD008587,CUST00485,REST0025,3,Very late delivery
REV03798,ORD006170,CUST00063,REST0223,5,Delivery was delayed
REV03799,ORD009725,CUST00058,REST0022,3,Delivery was delayed
REV03800,ORD001130,CUST00999,REST0191,4,Packaging was poor
REV03801,ORD008857,CUST00813,REST0115,5,Excellent taste
REV03802,ORD002919,CUST00653,REST0009,4,Would order again
REV03803,ORD003903,CUST00322,REST0239,5,Loved it
REV03804,ORD007948,CUST00984,REST0259,1,Amazing food
REV03805,ORD009098,CUST00565,REST0060,1,Worth the money
REV03806,ORD003828,CUST01033,REST0287,3,Packaging was poor
REV03807,ORD004924,CUST00288,REST0246,5,Amazing food
REV03808,ORD000209,CUST00639,REST0257,3,Packaging was poor
REV03809,ORD003255,CUST00895,REST0292,2,Very late delivery
REV03810,ORD002796,CUST02174,REST0293,3,Not satisfied
REV03811,ORD005107,CUST01813,REST0251,4,Packaging was poor
REV03812,ORD009012,CUST01334,REST0183,4,Amazing food
REV03813,ORD000799,CUST00573,REST0207,3,Amazing food
REV03814,ORD009106,CUST02240,REST0259,2,Would order again
REV03815,ORD000735,CUST01097,REST0125,3,Very late delivery
REV03816,ORD002245,CUST00655,REST0077,4,Very late delivery
REV03817,ORD000179,CUST02181,REST0088,5,Would order again
REV03818,ORD005831,CUST01085,REST0156,5,Would order again
REV03819,ORD007009,CUST00778,REST0042,3,Worth the money
REV03820,ORD001175,CUST00892,REST0204,5,Packaging was poor
REV03821,ORD006643,CUST00960,REST0013,1,Excellent taste
REV03822,ORD005849,CUST00158,REST0286,2,Packaging was poor
REV03823,ORD001832,CUST00016,REST0228,5,Not satisfied
REV03824,ORD007996,CUST01293,REST0244,4,Amazing food
REV03825,ORD009280,CUST01561,REST0293,1,Amazing food
REV03826,ORD007898,CUST00182,REST0251,3,Worth the money
REV03827,ORD008598,CUST00850,REST0277,5,Worth the money
REV03828,ORD008523,CUST02126,REST0263,2,Average experience
REV03829,ORD000199,CUST01632,REST0021,3,Packaging was poor
REV03830,ORD007929,CUST01073,REST0100,3,Not satisfied
REV03831,ORD007077,CUST01335,REST0048,3,Loved it
REV03832,ORD009285,CUST01931,REST0224,4,Excellent taste
REV03833,ORD001098,CUST02243,REST0031,4,Average experience
REV03834,ORD000549,CUST02338,REST0137,3,Would order again
REV03835,ORD006909,CUST00035,REST0240,2,Delivery was delayed
REV03836,ORD008230,CUST01526,REST0021,2,Worth the money
REV03837,ORD004707,CUST00874,REST0153,2,Excellent taste
REV03838,ORD006913,CUST01376,REST0091,1,Packaging was poor
REV03839,ORD003370,CUST01166,REST0201,2,Would order again
REV03840,ORD007584,CUST00171,REST0105,4,Average experience
REV03841,ORD002533,CUST00856,REST0123,4,Loved it
REV03842,ORD004056,CUST02074,REST0237,1,Average experience
REV03843,ORD002315,CUST02220,REST0099,2,Worth the money
REV03844,ORD006654,CUST01354,REST0253,2,Delivery was delayed
