order_id,customer_id,restaurant_id,partner_id,order_date,order_time,order_amount,delivery_fee,discount,final_amount,payment_id,status,delivery_time_minutes
ORD004201,CUST02195,REST0148,PART0020,2025-11-09,16:40:04,1702,89,432,1359,PAY004201,Delivered,61
ORD004202,CUST02489,REST0035,PART0135,2025-09-10,03:49:04,1137,30,69,1098,PAY004202,Delivered,49
ORD004203,CUST01534,REST0033,PART0091,2025-08-01,18:25:56,1584,100,330,1354,PAY004203,Delivered,67
ORD004204,CUST01377,REST0286,PART0041,2026-01-10,20:40:10,1118,75,186,1007,PAY004204,Delivered,34
ORD004205,CUST00532,REST0280,PART0083,2025-12-22,14:43:51,1568,67,185,1450,PAY004205,Delivered,86
ORD004206,CUST01791,REST0100,PART0002,2026-04-18,05:51:50,1518,23,445,1096,PAY004206,Delivered,34
ORD004207,CUST00913,REST0121,PART0092,2026-06-22,22:10:08,1270,42,311,1001,PAY004207,Delayed,33
ORD004208,CUST02040,REST0054,PART0096,2026-02-11,12:55:26,1898,76,539,1435,PAY004208,Delivered,39
ORD004209,CUST01231,REST0249,PART0041,2026-06-12,00:03:32,1794,96,419,1471,PAY004209,Delivered,67
ORD004210,CUST02044,REST0137,PART0106,2025-10-12,09:27:04,1510,59,435,1134,PAY004210,Delivered,50
ORD004211,CUST00619,REST0267,PART0063,2025-12-19,10:51:22,807,24,116,715,PAY004211,Delivered,28
ORD004212,CUST00202,REST0270,PART0140,2025-09-02,19:06:07,401,90,45,446,PAY004212,Delivered,21
ORD004213,CUST01272,REST0180,PART0007,2026-06-07,12:25:15,1133,60,206,987,PAY004213,Cancelled,58
ORD004214,CUST00446,REST0001,PART0144,2026-03-16,13:11:39,805,87,2,890,PAY004214,Delivered,86
ORD004215,CUST01065,REST0130,PART0128,2025-11-30,07:26:38,1146,96,251,991,PAY004215,Delivered,70
ORD004216,CUST02177,REST0281,PART0110,2025-10-05,01:25:59,1354,47,228,1173,PAY004216,Delivered,63
ORD004217,CUST01592,REST0170,PART0063,2025-12-20,20:03:03,1849,69,302,1616,PAY004217,Delivered,43
ORD004218,CUST01133,REST0294,PART0105,2025-12-26,19:06:26,765,76,113,728,PAY004218,Cancelled,44
ORD004219,CUST01763,REST0088,PART0129,2026-06-24,09:44:38,1332,38,79,1291,PAY004219,Delivered,29
ORD004220,CUST00743,REST0112,PART0125,2025-12-25,11:16:37,302,64,0,366,PAY004220,Cancelled,52
ORD004221,CUST01181,REST0161,PART0013,2026-01-11,02:43:22,1964,83,250,1797,PAY004221,Delivered,56
ORD004222,CUST00036,REST0164,PART0001,2026-04-27,02:02:05,386,96,37,445,PAY004222,Delivered,47
ORD004223,CUST01959,REST0289,PART0110,2026-01-07,21:38:36,417,73,3,487,PAY004223,Delivered,35
ORD004224,CUST02407,REST0250,PART0116,2026-01-04,15:10:24,305,54,45,314,PAY004224,Cancelled,45
ORD004225,CUST01299,REST0298,PART0030,2025-12-14,02:20:30,182,93,34,241,PAY004225,Delivered,86
ORD004226,CUST00950,REST0200,PART0112,2026-01-12,06:05:05,1049,58,248,859,PAY004226,Delivered,61
ORD004227,CUST02166,REST0270,PART0090,2025-12-04,10:25:09,1407,76,330,1153,PAY004227,Delivered,82
ORD004228,CUST02440,REST0178,PART0093,2025-11-24,10:19:42,1801,58,518,1341,PAY004228,Delivered,72
ORD004229,CUST02193,REST0130,PART0068,2025-11-19,20:26:04,651,34,161,524,PAY004229,Delivered,48
ORD004230,CUST00996,REST0290,PART0082,2026-03-31,15:31:18,949,28,222,755,PAY004230,Delayed,38
ORD004231,CUST01953,REST0248,PART0072,2025-12-18,03:39:05,1130,52,244,938,PAY004231,Delivered,45
ORD004232,CUST00581,REST0114,PART0130,2025-09-05,22:30:38,1461,40,40,1461,PAY004232,Delivered,50
ORD004233,CUST01571,REST0038,PART0021,2026-04-23,03:30:30,1082,76,189,969,PAY004233,Delivered,85
ORD004234,CUST01361,REST0192,PART0127,2026-02-07,01:09:38,1855,86,480,1461,PAY004234,Cancelled,90
ORD004235,CUST02436,REST0021,PART0008,2025-10-04,05:03:34,1646,43,416,1273,PAY004235,Delivered,22
ORD004236,CUST01175,REST0180,PART0030,2025-10-19,18:44:40,1356,21,163,1214,PAY004236,Delivered,71
ORD004237,CUST01165,REST0017,PART0083,2025-10-08,11:59:57,927,61,186,802,PAY004237,Delivered,87
ORD004238,CUST01241,REST0095,PART0075,2026-04-18,23:36:39,1320,48,141,1227,PAY004238,Delivered,67
ORD004239,CUST00552,REST0097,PART0060,2025-09-28,09:42:55,1910,80,105,1885,PAY004239,Delivered,46
ORD004240,CUST00970,REST0104,PART0096,2026-02-21,23:32:20,1736,72,344,1464,PAY004240,Delivered,39
ORD004241,CUST02398,REST0278,PART0006,2025-09-29,19:36:48,1404,80,160,1324,PAY004241,Delivered,88
ORD004242,CUST00762,REST0062,PART0104,2026-06-20,12:23:28,1810,40,515,1335,PAY004242,Delivered,15
ORD004243,CUST01333,REST0241,PART0130,2026-04-25,11:25:26,1153,91,250,994,PAY004243,Delivered,85
ORD004244,CUST01905,REST0218,PART0064,2026-03-29,07:09:19,1743,80,194,1629,PAY004244,Delivered,21
ORD004245,CUST02380,REST0264,PART0064,2026-05-16,18:22:26,1110,78,112,1076,PAY004245,Delivered,70
ORD004246,CUST02047,REST0292,PART0128,2026-03-13,14:08:12,993,23,291,725,PAY004246,Delivered,79
ORD004247,CUST00227,REST0150,PART0072,2025-12-04,09:03:51,836,21,202,655,PAY004247,Delivered,61
ORD004248,CUST01638,REST0081,PART0007,2026-06-30,21:42:09,1058,37,307,788,PAY004248,Delivered,25
ORD004249,CUST00746,REST0076,PART0104,2026-01-12,04:46:07,1054,98,118,1034,PAY004249,Delivered,60
ORD004250,CUST01416,REST0149,PART0099,2026-02-14,03:26:15,1068,86,81,1073,PAY004250,Delivered,45
ORD004251,CUST00322,REST0180,PART0109,2026-06-16,04:18:11,831,99,77,853,PAY004251,Delivered,78
ORD004252,CUST01309,REST0105,PART0150,2026-05-08,22:34:11,288,78,56,310,PAY004252,Delivered,85
ORD004253,CUST02268,REST0047,PART0142,2026-05-19,20:29:48,487,55,80,462,PAY004253,Delivered,73
ORD004254,CUST00030,REST0254,PART0085,2025-12-21,18:34:01,1186,84,155,1115,PAY004254,Delivered,55
ORD004255,CUST00010,REST0187,PART0051,2025-12-08,19:20:10,1564,90,412,1242,PAY004255,Cancelled,65
ORD004256,CUST01792,REST0268,PART0056,2026-03-23,08:18:26,1433,81,72,1442,PAY004256,Cancelled,62
ORD004257,CUST00337,REST0098,PART0012,2025-11-12,10:17:52,1667,23,178,1512,PAY004257,Delivered,67
ORD004258,CUST00266,REST0066,PART0137,2025-10-07,03:53:01,1000,77,93,984,PAY004258,Delayed,28
ORD004259,CUST02265,REST0231,PART0008,2025-12-15,19:13:43,944,90,124,910,PAY004259,Delayed,38
ORD004260,CUST00920,REST0231,PART0146,2025-09-09,03:05:48,1921,86,341,1666,PAY004260,Delivered,86
ORD004261,CUST02350,REST0088,PART0080,2026-01-14,20:40:33,378,56,92,342,PAY004261,Delivered,25
ORD004262,CUST00989,REST0002,PART0110,2025-08-27,10:29:06,1118,33,245,906,PAY004262,Delayed,39
ORD004263,CUST02174,REST0111,PART0009,2026-02-12,01:19:19,222,87,47,262,PAY004263,Delivered,67
ORD004264,CUST01742,REST0265,PART0032,2026-03-26,13:05:07,684,84,52,716,PAY004264,Delivered,69
ORD004265,CUST01617,REST0218,PART0087,2026-01-07,21:43:05,481,45,137,389,PAY004265,Delivered,67
ORD004266,CUST01522,REST0180,PART0145,2025-11-09,20:58:47,967,80,246,801,PAY004266,Delivered,60
ORD004267,CUST01191,REST0052,PART0001,2026-07-02,13:59:02,1756,51,334,1473,PAY004267,Delivered,55
ORD004268,CUST00049,REST0151,PART0011,2026-06-04,16:52:11,1135,36,181,990,PAY004268,Delivered,37
ORD004269,CUST02057,REST0281,PART0017,2026-05-13,01:22:44,1559,88,333,1314,PAY004269,Delivered,18
ORD004270,CUST01834,REST0078,PART0055,2026-06-19,03:48:48,805,61,135,731,PAY004270,Delivered,58
ORD004271,CUST01936,REST0077,PART0012,2026-03-15,10:07:43,1181,57,184,1054,PAY004271,Delivered,82
ORD004272,CUST00068,REST0147,PART0022,2025-12-23,07:00:31,463,56,29,490,PAY004272,Delivered,62
ORD004273,CUST02376,REST0126,PART0030,2025-08-05,00:04:52,1766,79,310,1535,PAY004273,Delivered,66
ORD004274,CUST00487,REST0220,PART0030,2025-10-01,16:25:31,178,86,42,222,PAY004274,Delivered,26
ORD004275,CUST01567,REST0224,PART0023,2025-10-08,14:02:20,1450,66,322,1194,PAY004275,Delayed,44
ORD004276,CUST01460,REST0024,PART0011,2025-11-24,09:13:37,184,55,28,211,PAY004276,Delivered,20
ORD004277,CUST00139,REST0284,PART0036,2026-02-15,11:56:38,837,90,77,850,PAY004277,Delivered,31
ORD004278,CUST02338,REST0020,PART0099,2026-06-26,20:29:27,197,71,55,213,PAY004278,Delivered,54
ORD004279,CUST01361,REST0224,PART0090,2025-09-15,02:31:19,1767,59,247,1579,PAY004279,Delivered,79
ORD004280,CUST01613,REST0109,PART0144,2026-03-29,10:11:21,1538,48,403,1183,PAY004280,Delayed,42
ORD004281,CUST00675,REST0156,PART0093,2025-12-12,11:38:20,749,82,35,796,PAY004281,Delivered,56
ORD004282,CUST00158,REST0269,PART0057,2026-07-15,04:24:06,1673,32,248,1457,PAY004282,Delivered,45
ORD004283,CUST00754,REST0134,PART0070,2026-02-02,05:14:58,282,57,82,257,PAY004283,Delivered,67
ORD004284,CUST02489,REST0019,PART0011,2025-12-30,22:18:31,1588,51,343,1296,PAY004284,Delivered,19
ORD004285,CUST01120,REST0282,PART0140,2025-09-24,06:27:06,881,47,9,919,PAY004285,Delayed,68
ORD004286,CUST01296,REST0054,PART0078,2026-01-04,06:40:04,1444,41,431,1054,PAY004286,Delivered,16
ORD004287,CUST00209,REST0290,PART0149,2025-07-25,11:57:14,921,34,224,731,PAY004287,Cancelled,79
ORD004288,CUST02417,REST0257,PART0030,2026-04-11,18:03:27,300,83,1,382,PAY004288,Delivered,65
ORD004289,CUST00913,REST0010,PART0059,2025-10-04,10:04:33,1242,91,52,1281,PAY004289,Delivered,84
ORD004290,CUST00740,REST0282,PART0025,2025-12-13,03:17:57,927,97,55,969,PAY004290,Delivered,61
ORD004291,CUST01334,REST0134,PART0105,2026-02-21,14:16:37,357,68,32,393,PAY004291,Delivered,64
ORD004292,CUST00458,REST0080,PART0090,2026-04-01,06:37:20,907,76,118,865,PAY004292,Delayed,43
ORD004293,CUST01649,REST0257,PART0116,2025-09-21,04:07:28,371,36,56,351,PAY004293,Delivered,65
ORD004294,CUST02041,REST0300,PART0080,2025-10-30,09:19:07,1727,40,363,1404,PAY004294,Delivered,77
ORD004295,CUST02311,REST0259,PART0116,2026-05-01,22:45:07,895,24,30,889,PAY004295,Delivered,30
ORD004296,CUST00367,REST0173,PART0127,2026-04-06,13:43:29,2000,49,225,1824,PAY004296,Delivered,27
ORD004297,CUST01568,REST0043,PART0068,2026-02-20,00:43:30,225,55,22,258,PAY004297,Cancelled,47
ORD004298,CUST00152,REST0136,PART0068,2026-05-10,23:37:43,1986,73,340,1719,PAY004298,Cancelled,28
ORD004299,CUST01414,REST0257,PART0037,2025-09-14,18:28:19,1030,53,145,938,PAY004299,Delivered,68
ORD004300,CUST00354,REST0294,PART0030,2026-03-22,06:33:52,735,67,65,737,PAY004300,Delivered,43
ORD004301,CUST02437,REST0260,PART0125,2025-12-19,07:33:08,1292,25,130,1187,PAY004301,Delivered,69
ORD004302,CUST02243,REST0099,PART0114,2026-02-24,13:49:29,192,97,12,277,PAY004302,Delivered,46
ORD004303,CUST01280,REST0089,PART0122,2026-05-15,21:14:42,953,61,84,930,PAY004303,Delivered,68
ORD004304,CUST00496,REST0160,PART0112,2026-05-23,06:07:55,1593,82,144,1531,PAY004304,Delivered,48
ORD004305,CUST00508,REST0098,PART0091,2025-10-01,01:30:44,156,41,27,170,PAY004305,Delivered,39
ORD004306,CUST01399,REST0198,PART0023,2025-09-12,18:15:42,467,61,90,438,PAY004306,Delivered,86
ORD004307,CUST00362,REST0107,PART0137,2025-12-22,23:17:24,443,75,39,479,PAY004307,Delivered,47
ORD004308,CUST00297,REST0005,PART0148,2025-11-16,03:41:56,1917,66,352,1631,PAY004308,Cancelled,60
ORD004309,CUST00580,REST0247,PART0087,2026-01-14,05:16:18,1933,100,370,1663,PAY004309,Delivered,15
ORD004310,CUST00253,REST0262,PART0071,2025-10-19,15:52:03,973,89,257,805,PAY004310,Delivered,82
ORD004311,CUST00641,REST0242,PART0019,2026-06-18,08:25:07,1577,21,224,1374,PAY004311,Delivered,34
ORD004312,CUST00134,REST0095,PART0055,2026-04-29,00:47:27,535,46,78,503,PAY004312,Delivered,77
ORD004313,CUST01666,REST0241,PART0041,2025-09-04,22:39:12,365,51,19,397,PAY004313,Delivered,72
ORD004314,CUST00514,REST0230,PART0115,2026-05-08,09:55:40,649,39,104,584,PAY004314,Delivered,69
ORD004315,CUST01376,REST0260,PART0131,2026-07-12,21:41:38,746,75,157,664,PAY004315,Delivered,30
ORD004316,CUST01577,REST0276,PART0115,2026-01-21,06:01:29,1449,57,390,1116,PAY004316,Delivered,73
ORD004317,CUST01186,REST0138,PART0050,2025-11-16,01:07:32,1345,39,294,1090,PAY004317,Delivered,24
ORD004318,CUST02028,REST0081,PART0104,2026-03-10,06:44:28,1004,82,177,909,PAY004318,Delivered,67
ORD004319,CUST01354,REST0118,PART0104,2026-07-13,14:10:14,683,97,1,779,PAY004319,Delivered,69
ORD004320,CUST00765,REST0017,PART0049,2026-05-08,17:07:36,1473,84,107,1450,PAY004320,Delivered,24
ORD004321,CUST00440,REST0248,PART0116,2026-03-11,01:04:25,402,46,111,337,PAY004321,Delivered,16
ORD004322,CUST00850,REST0284,PART0137,2026-02-07,07:13:53,648,58,10,696,PAY004322,Delivered,43
ORD004323,CUST01307,REST0050,PART0132,2026-04-27,19:26:56,558,33,167,424,PAY004323,Delivered,17
ORD004324,CUST02215,REST0006,PART0041,2026-03-17,03:58:27,965,71,143,893,PAY004324,Delivered,46
ORD004325,CUST00489,REST0114,PART0129,2026-06-21,09:55:34,426,88,14,500,PAY004325,Cancelled,82
ORD004326,CUST01131,REST0124,PART0145,2025-07-29,22:49:37,297,34,45,286,PAY004326,Delivered,76
ORD004327,CUST01008,REST0134,PART0023,2026-04-04,20:20:02,343,66,62,347,PAY004327,Delivered,55
ORD004328,CUST01547,REST0219,PART0004,2025-08-22,22:29:58,1795,30,22,1803,PAY004328,Delivered,79
ORD004329,CUST01557,REST0181,PART0016,2026-05-17,20:48:42,1882,43,241,1684,PAY004329,Delivered,52
ORD004330,CUST00716,REST0074,PART0080,2025-08-10,14:58:56,227,38,52,213,PAY004330,Delivered,78
ORD004331,CUST00593,REST0173,PART0027,2025-08-18,13:02:25,1458,97,67,1488,PAY004331,Delivered,85
ORD004332,CUST01003,REST0173,PART0012,2025-07-24,13:52:12,1929,74,101,1902,PAY004332,Delivered,68
ORD004333,CUST01185,REST0017,PART0020,2025-07-19,14:35:23,283,27,67,243,PAY004333,Delivered,56
ORD004334,CUST00073,REST0203,PART0035,2026-07-08,14:24:52,1879,98,508,1469,PAY004334,Delivered,82
ORD004335,CUST01450,REST0095,PART0109,2026-06-16,02:32:15,226,92,61,257,PAY004335,Delivered,82
ORD004336,CUST02185,REST0110,PART0108,2026-06-18,21:46:53,1006,67,25,1048,PAY004336,Delivered,85
ORD004337,CUST00466,REST0149,PART0011,2025-08-05,17:28:58,1712,70,167,1615,PAY004337,Delivered,71
ORD004338,CUST02153,REST0233,PART0022,2025-11-21,23:40:34,1114,45,27,1132,PAY004338,Delayed,50
ORD004339,CUST00042,REST0080,PART0007,2026-06-12,08:36:30,1334,22,99,1257,PAY004339,Delayed,21
ORD004340,CUST01630,REST0021,PART0124,2025-08-20,04:09:30,1881,70,181,1770,PAY004340,Delivered,15
ORD004341,CUST01170,REST0263,PART0084,2025-11-14,21:54:09,1485,56,252,1289,PAY004341,Delivered,72
ORD004342,CUST00704,REST0033,PART0060,2026-07-13,00:35:06,1221,88,271,1038,PAY004342,Delivered,36
ORD004343,CUST01353,REST0090,PART0040,2026-07-01,11:12:43,617,88,30,675,PAY004343,Delivered,41
ORD004344,CUST00716,REST0168,PART0066,2025-12-01,18:26:34,426,93,116,403,PAY004344,Delivered,19
ORD004345,CUST01020,REST0282,PART0076,2025-10-03,01:57:17,757,95,171,681,PAY004345,Delivered,77
ORD004346,CUST00350,REST0260,PART0138,2026-05-01,00:30:00,747,50,164,633,PAY004346,Cancelled,66
ORD004347,CUST02237,REST0027,PART0015,2025-09-12,17:30:46,1379,54,232,1201,PAY004347,Delivered,75
ORD004348,CUST00888,REST0205,PART0106,2025-10-06,23:12:22,505,54,109,450,PAY004348,Delivered,81
ORD004349,CUST01498,REST0009,PART0072,2025-11-12,16:28:33,1129,64,184,1009,PAY004349,Delivered,58
ORD004350,CUST01479,REST0020,PART0004,2026-06-07,17:29:01,649,89,126,612,PAY004350,Delivered,78
ORD004351,CUST00772,REST0060,PART0114,2025-08-10,21:10:18,214,98,6,306,PAY004351,Delivered,33
ORD004352,CUST00930,REST0186,PART0129,2025-12-04,04:38:18,1440,29,406,1063,PAY004352,Delivered,15
ORD004353,CUST00451,REST0192,PART0108,2026-03-15,06:43:56,545,46,60,531,PAY004353,Delivered,89
ORD004354,CUST00200,REST0043,PART0080,2026-07-04,08:34:30,691,22,29,684,PAY004354,Delivered,66
ORD004355,CUST00819,REST0107,PART0084,2025-11-15,18:27:55,335,99,86,348,PAY004355,Delayed,38
ORD004356,CUST00714,REST0197,PART0014,2026-02-27,19:55:34,1889,75,170,1794,PAY004356,Delivered,87
ORD004357,CUST00535,REST0198,PART0103,2026-07-02,12:29:02,308,69,35,342,PAY004357,Cancelled,44
ORD004358,CUST00215,REST0282,PART0040,2026-06-02,21:41:00,926,32,149,809,PAY004358,Delivered,39
ORD004359,CUST00352,REST0230,PART0031,2026-01-05,16:33:51,165,28,30,163,PAY004359,Delivered,89
ORD004360,CUST01025,REST0024,PART0086,2026-01-16,17:55:36,798,79,235,642,PAY004360,Delayed,29
ORD004361,CUST00119,REST0284,PART0019,2025-11-24,17:57:58,1513,93,185,1421,PAY004361,Delivered,16
ORD004362,CUST01807,REST0120,PART0092,2026-04-15,11:50:57,1873,62,422,1513,PAY004362,Delivered,35
ORD004363,CUST01512,REST0045,PART0121,2025-09-22,06:56:31,612,66,153,525,PAY004363,Delivered,70
ORD004364,CUST00449,REST0123,PART0008,2025-11-05,18:22:27,890,43,135,798,PAY004364,Delivered,34
ORD004365,CUST01962,REST0051,PART0014,2025-11-11,00:11:53,1801,87,385,1503,PAY004365,Delivered,65
ORD004366,CUST00691,REST0151,PART0149,2025-08-24,15:50:08,818,74,5,887,PAY004366,Delivered,36
ORD004367,CUST01818,REST0148,PART0021,2026-05-23,20:06:17,900,77,225,752,PAY004367,Delivered,53
ORD004368,CUST00351,REST0256,PART0087,2026-02-19,10:57:48,239,67,60,246,PAY004368,Delivered,39
ORD004369,CUST02021,REST0179,PART0042,2025-09-16,07:21:05,413,83,110,386,PAY004369,Delivered,65
ORD004370,CUST02141,REST0269,PART0030,2026-07-01,02:00:55,796,87,118,765,PAY004370,Delivered,66
ORD004371,CUST01956,REST0055,PART0082,2026-06-23,05:13:06,1915,51,101,1865,PAY004371,Delivered,29
ORD004372,CUST01078,REST0060,PART0041,2025-09-13,06:41:31,286,53,20,319,PAY004372,Delivered,52
ORD004373,CUST01251,REST0214,PART0113,2025-09-17,15:27:18,788,66,227,627,PAY004373,Cancelled,42
ORD004374,CUST01081,REST0048,PART0147,2025-12-24,11:36:17,1058,29,240,847,PAY004374,Delivered,15
ORD004375,CUST01271,REST0163,PART0014,2025-08-31,05:44:13,973,96,164,905,PAY004375,Delivered,84
ORD004376,CUST01042,REST0004,PART0032,2026-02-07,23:14:08,1124,20,98,1046,PAY004376,Delivered,26
ORD004377,CUST00119,REST0199,PART0027,2026-07-04,17:45:51,975,31,236,770,PAY004377,Delivered,41
ORD004378,CUST00515,REST0232,PART0055,2026-03-13,08:39:43,382,33,86,329,PAY004378,Cancelled,83
ORD004379,CUST00360,REST0233,PART0042,2025-12-22,08:17:07,1511,86,323,1274,PAY004379,Delivered,18
ORD004380,CUST01560,REST0184,PART0109,2025-09-15,17:04:20,801,80,150,731,PAY004380,Cancelled,48
ORD004381,CUST01300,REST0149,PART0034,2026-02-19,08:52:49,280,92,8,364,PAY004381,Delivered,66
ORD004382,CUST00609,REST0149,PART0020,2026-02-15,17:47:55,1603,76,283,1396,PAY004382,Delivered,30
ORD004383,CUST01111,REST0089,PART0078,2026-03-17,09:32:14,1931,55,210,1776,PAY004383,Delivered,23
ORD004384,CUST01195,REST0203,PART0112,2026-01-14,14:28:47,669,80,81,668,PAY004384,Delivered,33
ORD004385,CUST00520,REST0118,PART0016,2026-04-14,00:59:03,1691,87,74,1704,PAY004385,Delivered,69
ORD004386,CUST00325,REST0217,PART0131,2025-11-02,11:05:18,408,29,101,336,PAY004386,Delivered,48
ORD004387,CUST02448,REST0179,PART0026,2026-04-10,04:43:11,262,48,66,244,PAY004387,Delivered,58
ORD004388,CUST01731,REST0201,PART0082,2026-06-10,13:40:31,454,50,71,433,PAY004388,Delivered,33
ORD004389,CUST01740,REST0132,PART0084,2026-07-02,04:26:07,1881,83,293,1671,PAY004389,Delivered,39
ORD004390,CUST01108,REST0298,PART0081,2025-10-21,02:16:23,351,75,96,330,PAY004390,Delivered,16
ORD004391,CUST00424,REST0050,PART0055,2025-08-29,06:23:16,219,61,36,244,PAY004391,Delivered,75
ORD004392,CUST01742,REST0124,PART0027,2026-03-31,01:30:01,608,57,164,501,PAY004392,Delivered,16
ORD004393,CUST00187,REST0248,PART0138,2025-09-11,04:38:03,1262,96,350,1008,PAY004393,Delivered,69
ORD004394,CUST01540,REST0028,PART0029,2026-07-04,08:00:31,1861,61,463,1459,PAY004394,Delivered,86
ORD004395,CUST00437,REST0166,PART0072,2026-01-05,00:35:48,615,21,70,566,PAY004395,Delivered,51
ORD004396,CUST00976,REST0137,PART0058,2025-08-22,22:32:23,777,83,61,799,PAY004396,Delivered,62
ORD004397,CUST02470,REST0245,PART0009,2026-05-05,17:10:46,1110,51,221,940,PAY004397,Delivered,27
ORD004398,CUST01487,REST0124,PART0020,2025-07-31,12:49:29,1178,66,79,1165,PAY004398,Delivered,76
ORD004399,CUST02309,REST0110,PART0122,2025-09-06,21:39:49,249,52,0,301,PAY004399,Delivered,17
ORD004400,CUST01342,REST0204,PART0143,2026-06-23,02:08:49,1681,34,265,1450,PAY004400,Delivered,88
ORD004401,CUST01469,REST0087,PART0145,2025-12-11,04:29:43,700,22,188,534,PAY004401,Delivered,17
ORD004402,CUST02454,REST0180,PART0124,2026-01-15,20:43:45,1633,65,16,1682,PAY004402,Delivered,88
ORD004403,CUST01094,REST0229,PART0040,2025-12-10,13:46:27,1178,28,271,935,PAY004403,Delivered,64
ORD004404,CUST00842,REST0089,PART0074,2026-01-17,10:38:10,1184,26,203,1007,PAY004404,Delivered,24
ORD004405,CUST02445,REST0178,PART0069,2025-09-20,10:34:30,1451,32,46,1437,PAY004405,Delivered,19
ORD004406,CUST00107,REST0262,PART0137,2026-05-10,04:02:14,513,82,131,464,PAY004406,Delivered,21
ORD004407,CUST00503,REST0077,PART0031,2025-07-23,23:46:40,1178,45,45,1178,PAY004407,Delivered,73
ORD004408,CUST02271,REST0077,PART0042,2026-02-28,21:20:32,830,97,35,892,PAY004408,Cancelled,41
ORD004409,CUST01991,REST0256,PART0036,2026-04-09,11:32:56,529,62,99,492,PAY004409,Delivered,59
ORD004410,CUST01410,REST0220,PART0032,2026-05-29,21:39:15,1838,47,531,1354,PAY004410,Delayed,69
ORD004411,CUST00476,REST0134,PART0024,2025-12-03,23:27:27,1561,78,358,1281,PAY004411,Delivered,39
ORD004412,CUST02026,REST0097,PART0037,2026-07-12,18:48:07,1770,42,508,1304,PAY004412,Delivered,40
ORD004413,CUST02008,REST0131,PART0047,2026-01-03,11:37:05,1482,82,119,1445,PAY004413,Delayed,27
ORD004414,CUST02496,REST0130,PART0048,2026-02-28,09:22:23,1629,39,6,1662,PAY004414,Delivered,19
ORD004415,CUST01069,REST0058,PART0095,2026-02-23,08:22:54,1366,50,246,1170,PAY004415,Delivered,80
ORD004416,CUST01178,REST0074,PART0088,2025-09-24,20:36:16,284,99,78,305,PAY004416,Cancelled,21
ORD004417,CUST00009,REST0295,PART0094,2026-01-05,23:14:29,428,62,57,433,PAY004417,Delayed,60
ORD004418,CUST02486,REST0115,PART0102,2026-06-28,10:21:52,1156,83,311,928,PAY004418,Delayed,52
ORD004419,CUST02397,REST0179,PART0117,2025-07-23,22:52:10,1150,46,235,961,PAY004419,Delivered,34
ORD004420,CUST01730,REST0037,PART0033,2026-01-23,05:23:34,1216,100,50,1266,PAY004420,Delivered,89
ORD004421,CUST00425,REST0053,PART0019,2026-04-03,03:03:54,324,50,41,333,PAY004421,Delivered,45
ORD004422,CUST01948,REST0169,PART0049,2026-02-21,08:35:32,253,33,3,283,PAY004422,Delivered,62
ORD004423,CUST02363,REST0143,PART0135,2025-11-26,18:30:31,514,53,103,464,PAY004423,Delayed,51
ORD004424,CUST00517,REST0093,PART0059,2026-06-25,04:13:05,499,47,35,511,PAY004424,Delivered,36
ORD004425,CUST02146,REST0165,PART0122,2025-11-25,04:44:23,1292,81,127,1246,PAY004425,Delivered,22
ORD004426,CUST00430,REST0128,PART0123,2025-08-18,06:08:50,773,46,149,670,PAY004426,Delivered,16
ORD004427,CUST02127,REST0106,PART0123,2026-06-25,12:29:03,873,91,225,739,PAY004427,Delivered,36
ORD004428,CUST02269,REST0096,PART0036,2025-12-06,22:08:42,611,34,108,537,PAY004428,Delivered,63
ORD004429,CUST02442,REST0108,PART0115,2025-08-11,23:53:35,1206,20,316,910,PAY004429,Delivered,23
ORD004430,CUST00306,REST0230,PART0140,2025-09-23,01:44:46,368,99,29,438,PAY004430,Delivered,53
ORD004431,CUST02291,REST0127,PART0139,2025-09-06,15:33:20,1613,96,278,1431,PAY004431,Delayed,15
ORD004432,CUST00948,REST0279,PART0032,2026-03-15,14:11:00,1059,55,224,890,PAY004432,Delivered,27
ORD004433,CUST00251,REST0129,PART0148,2025-11-09,18:58:08,1774,46,456,1364,PAY004433,Delivered,49
ORD004434,CUST01283,REST0158,PART0008,2026-04-05,07:22:02,496,59,93,462,PAY004434,Cancelled,71
ORD004435,CUST01459,REST0165,PART0130,2025-12-16,02:33:23,181,61,14,228,PAY004435,Delayed,81
ORD004436,CUST02261,REST0052,PART0032,2026-07-07,06:39:06,1899,46,270,1675,PAY004436,Delivered,80
ORD004437,CUST00734,REST0290,PART0060,2025-09-12,07:06:08,1517,91,415,1193,PAY004437,Delivered,81
ORD004438,CUST01149,REST0252,PART0124,2025-08-28,08:07:27,268,37,68,237,PAY004438,Delivered,90
ORD004439,CUST02112,REST0249,PART0091,2026-07-14,08:53:33,1714,41,348,1407,PAY004439,Delivered,43
ORD004440,CUST01208,REST0052,PART0083,2026-05-19,10:08:37,293,67,54,306,PAY004440,Delivered,45
ORD004441,CUST00067,REST0196,PART0106,2026-04-02,00:25:40,1672,24,228,1468,PAY004441,Delivered,68
ORD004442,CUST00955,REST0047,PART0026,2025-09-30,19:11:37,274,71,27,318,PAY004442,Delivered,88
ORD004443,CUST00383,REST0054,PART0086,2026-03-19,13:10:35,1621,75,356,1340,PAY004443,Delivered,58
ORD004444,CUST02008,REST0106,PART0030,2025-11-17,18:55:09,202,96,15,283,PAY004444,Delivered,39
